credit_rating,revenue,operating_profit,net_income,total_assets,total_liabilities,total_equity,capital,operating_cash_flow,interest_bearing_debt,debt_ratio,ROA,ROE,asset_turnover_ratio,interest_to_assets_ratio,interest_to_revenue_ratio,cash_flow_to_interest,interest_to_cash_flow,log_total_assets,log_total_liabilities
AAA,71620.4,18389.9,11736.3,587300.4,369410.9,263656.2,109746.4,16992.0,170369.4,3.4,0.0,0.0,0.1,0.3,2.4,0.1,10.0,5.8,5.6
AAA,354607.6,18279.5,9508.4,675086.1,384292.8,182093.5,49641.8,35017.7,169724.1,7.7,0.0,0.1,0.5,0.3,0.5,0.2,4.8,5.8,5.6
AAA,137864.6,27314.5,14679.2,221284.0,140278.0,91863.0,74901.1,25980.2,-3015.9,1.9,0.1,0.2,0.6,-0.0,-0.0,-8.6,-0.1,5.3,5.1
AAA,26116.5,5083.7,-552.8,117373.3,124680.4,51893.6,51893.6,10705.8,56073.9,2.4,-0.0,-0.0,0.2,0.5,2.1,0.2,5.2,5.1,5.1
AAA,162256.7,17562.8,2917.0,438652.3,256830.4,166067.2,0.1,35834.4,81416.6,2568303.7,0.0,0.0,0.4,0.2,0.5,0.4,2.3,5.6,5.4
AAA,120320.2,-10860.1,-6382.1,318746.8,247482.0,94693.6,84252.6,17153.2,-3919.6,2.9,-0.0,-0.1,0.4,-0.0,-0.0,-4.4,-0.2,5.5,5.4
AAA,33562.1,-8928.2,-2396.1,353149.0,218241.5,150291.9,0.1,-4565.5,166033.0,2182414.6,-0.0,-0.0,0.1,0.5,4.9,-0.0,-36.4,5.5,5.3
AAA,188239.1,1155.3,1732.9,351869.2,87528.6,244914.6,122283.8,12431.7,56210.5,0.7,0.0,0.0,0.5,0.2,0.3,0.2,4.5,5.5,4.9
AAA,92821.5,19526.7,6823.5,102123.2,46892.8,81214.6,81214.6,19209.1,1997.1,0.6,0.1,0.1,0.9,0.0,0.0,9.6,0.1,5.0,4.7
AAA,78920.3,18895.2,4109.5,301330.8,180992.5,136123.0,0.1,45107.9,29214.9,1809925.4,0.0,0.0,0.3,0.1,0.4,1.5,0.6,5.5,5.3
AAA,310291.1,24342.9,22294.0,633355.7,269843.3,285092.6,57929.4,60909.0,152736.1,4.7,0.0,0.1,0.5,0.2,0.5,0.4,2.5,5.8,5.4
AAA,226675.9,27239.3,33100.8,622000.6,343385.5,239349.5,13888.7,37186.0,148012.5,24.7,0.1,0.1,0.4,0.2,0.7,0.3,4.0,5.8,5.5
AAA,242883.5,-9613.6,-6520.3,572365.7,340444.8,171112.5,63820.2,3787.7,154168.4,5.3,-0.0,-0.0,0.4,0.3,0.6,0.0,40.7,5.8,5.5
AAA,113446.2,14228.5,9824.9,524577.7,335688.0,224283.6,143351.8,31195.4,112942.5,2.3,0.0,0.0,0.2,0.2,1.0,0.3,3.6,5.7,5.5
AAA,185634.7,36498.4,22815.8,307005.5,72436.9,224353.8,74595.2,43281.7,23535.5,1.0,0.1,0.1,0.6,0.1,0.1,1.8,0.5,5.5,4.9
AAA,174244.3,10738.0,2540.0,545042.6,314926.0,220521.7,107853.0,19427.5,136162.4,2.9,0.0,0.0,0.3,0.2,0.8,0.1,7.0,5.7,5.5
AAA,325517.8,8560.2,-8589.4,487330.1,173531.6,196882.4,0.1,28591.4,67477.2,1735315.9,-0.0,-0.0,0.7,0.1,0.2,0.4,2.4,5.7,5.2
AAA,144424.0,16556.0,5146.6,244162.2,73321.3,172448.3,133247.3,19993.0,49147.8,0.6,0.0,0.0,0.6,0.2,0.3,0.4,2.5,5.4,4.9
AAA,90047.4,3232.5,-2075.7,555037.8,352915.6,231679.3,46121.9,32345.2,139537.0,7.7,-0.0,-0.0,0.2,0.3,1.5,0.2,4.3,5.7,5.5
AAA,124973.4,10068.8,2194.3,271593.3,120955.4,146933.6,0.1,19853.3,28335.1,1209554.3,0.0,0.0,0.5,0.1,0.2,0.7,1.4,5.4,5.1
AAA,325258.9,23490.5,10274.3,618159.9,217689.4,309810.5,15214.0,27803.7,108559.4,14.3,0.0,0.0,0.5,0.2,0.3,0.3,3.9,5.8,5.3
AAA,299769.0,19044.0,12930.5,272550.2,136140.3,61634.6,61634.6,22659.4,32617.2,2.2,0.0,0.2,1.1,0.1,0.1,0.7,1.4,5.4,5.1
AAA,102961.3,3137.7,-3956.7,381872.5,106654.3,311235.7,107324.8,18554.3,25289.1,1.0,-0.0,-0.0,0.3,0.1,0.2,0.7,1.4,5.6,5.0
AAA,257180.4,26836.7,26286.2,513814.5,267475.6,160504.4,0.1,24187.8,212005.7,2674756.1,0.1,0.2,0.5,0.4,0.8,0.1,8.8,5.7,5.4
AAA,67629.8,367.0,550.4,405619.1,340355.8,105429.4,105429.4,16251.1,168935.4,3.2,0.0,0.0,0.2,0.4,2.5,0.1,10.4,5.6,5.5
AAA,223425.4,7202.9,10804.3,438522.3,153825.9,254858.9,84682.9,30875.7,50145.1,1.8,0.0,0.0,0.5,0.1,0.2,0.6,1.6,5.6,5.2
AAA,187070.0,21996.6,22522.9,222217.7,5290.0,202239.1,84285.3,54958.7,7652.8,0.1,0.1,0.1,0.8,0.0,0.0,7.2,0.1,5.3,3.7
AAA,152289.3,21738.5,9504.5,284042.2,173810.5,95112.5,31921.7,17621.0,66828.1,5.4,0.0,0.1,0.5,0.2,0.4,0.3,3.8,5.5,5.2
AAA,35217.1,-275.6,3700.9,309052.1,279982.2,77377.1,18966.1,46371.7,83195.2,14.8,0.0,0.0,0.1,0.3,2.4,0.6,1.8,5.5,5.4
AAA,291916.5,-6686.8,-3059.5,563192.7,138856.8,378726.6,158975.1,-18256.0,-2023.6,0.9,-0.0,-0.0,0.5,-0.0,-0.0,9.0,0.1,5.8,5.1
AAA,86552.6,2472.0,3708.1,625544.5,422085.8,244216.2,175145.6,23105.8,206180.5,2.4,0.0,0.0,0.1,0.3,2.4,0.1,8.9,5.8,5.6
AAA,119006.3,20297.7,10344.4,190370.4,48967.6,142877.3,0.1,32313.4,15431.5,489676.3,0.1,0.1,0.6,0.1,0.1,2.1,0.5,5.3,4.7
AAA,257340.7,40205.2,27766.2,526144.9,233633.4,240767.0,115568.3,20040.8,141066.3,2.0,0.1,0.1,0.5,0.3,0.5,0.1,7.0,5.7,5.4
AAA,160796.7,668.4,1002.6,367384.6,164182.6,168990.8,0.1,-10232.9,48157.5,1641826.3,0.0,0.0,0.4,0.1,0.3,-0.2,-4.7,5.6,5.2
AAA,356484.5,-1768.8,-5520.5,707397.1,273413.9,314647.7,0.1,28821.5,93600.2,2734138.6,-0.0,-0.0,0.5,0.1,0.3,0.3,3.2,5.8,5.4
AAA,144691.2,2810.1,4215.1,558151.3,337787.8,212694.6,95926.2,-8868.3,178645.6,3.5,0.0,0.0,0.3,0.3,1.2,-0.0,-20.1,5.7,5.5
AAA,306852.4,28953.5,22329.9,415124.2,22608.9,340663.3,156782.9,42179.2,-5428.2,0.1,0.1,0.1,0.7,-0.0,-0.0,-7.8,-0.1,5.6,4.4
AAA,315258.2,17396.1,10252.6,704456.3,183289.6,420527.5,0.1,27943.8,174297.1,1832895.7,0.0,0.0,0.4,0.2,0.6,0.2,6.2,5.8,5.3
AAA,160575.0,19038.8,12676.0,312090.5,108381.3,168804.3,0.1,18977.6,69234.7,1083812.8,0.0,0.1,0.5,0.2,0.4,0.3,3.6,5.5,5.0
AAA,171289.3,16088.9,14394.0,67429.1,15069.8,20214.4,0.1,34961.1,-33540.6,150697.9,0.2,0.7,2.5,-0.5,-0.2,-1.0,-1.0,4.8,4.2
AAA,107658.0,-1972.1,-1377.0,468884.2,360463.5,149800.3,137382.1,17914.9,52783.6,2.6,-0.0,-0.0,0.2,0.1,0.5,0.3,2.9,5.7,5.6
AAA,209175.5,18739.5,18627.0,612430.7,319101.8,280950.3,204279.4,13564.3,155901.8,1.6,0.0,0.1,0.3,0.3,0.7,0.1,11.5,5.8,5.5
AAA,159887.5,-14524.9,-12053.8,538736.4,433079.1,88528.7,68264.4,-2806.8,148772.9,6.3,-0.0,-0.1,0.3,0.3,0.9,-0.0,-53.0,5.7,5.6
AAA,225838.1,18342.3,13331.5,314054.1,74643.8,216600.0,198197.7,25343.8,32165.3,0.4,0.0,0.1,0.7,0.1,0.1,0.8,1.3,5.5,4.9
AAA,139065.4,16351.2,22448.0,140817.5,35384.7,76964.3,0.1,24603.1,43252.2,353847.2,0.2,0.3,1.0,0.3,0.3,0.6,1.8,5.1,4.5
AAA,313626.2,-304.5,-12728.6,736277.5,267177.0,395108.6,151999.3,7553.1,158441.7,1.8,-0.0,-0.0,0.4,0.2,0.5,0.0,21.0,5.9,5.4
AAA,242408.7,41411.2,31318.9,253973.0,117808.0,63013.7,0.1,52247.8,63447.3,1178080.4,0.1,0.5,1.0,0.2,0.3,0.8,1.2,5.4,5.1
AAA,163114.0,36695.4,30953.0,580212.2,414615.3,159793.4,66276.9,65882.6,198197.3,6.3,0.1,0.2,0.3,0.3,1.2,0.3,3.0,5.8,5.6
AAA,197806.5,20295.9,16914.0,352878.7,105028.7,180269.4,0.1,22193.4,113013.4,1050286.5,0.0,0.1,0.6,0.3,0.6,0.2,5.1,5.5,5.0
AAA,233792.2,23232.5,-1356.3,384932.3,188928.5,150763.1,0.1,10648.6,-3682.7,1889285.3,-0.0,-0.0,0.6,-0.0,-0.0,-2.9,-0.3,5.6,5.3
AAA,111005.1,27708.7,26131.1,572931.7,457458.1,143310.7,143310.7,-3042.9,215745.9,3.2,0.0,0.2,0.2,0.4,1.9,-0.0,-70.9,5.8,5.7
AAA,223492.4,1208.6,-2421.3,414855.4,139290.3,208829.9,0.1,21777.5,52542.5,1392902.9,-0.0,-0.0,0.5,0.1,0.2,0.4,2.4,5.6,5.1
AAA,287410.0,26535.8,17822.8,643326.6,294178.3,268149.2,0.1,39800.6,148014.4,2941782.9,0.0,0.1,0.4,0.2,0.5,0.3,3.7,5.8,5.5
AAA,107217.8,19559.0,8265.7,325386.8,242995.4,92122.5,37023.5,47617.9,107835.9,6.6,0.0,0.1,0.3,0.3,1.0,0.4,2.3,5.5,5.4
AAA,188260.2,18292.4,1960.1,364688.7,104448.0,228853.0,18083.3,35380.7,76681.0,5.8,0.0,0.0,0.5,0.2,0.4,0.5,2.2,5.6,5.0
AAA,33455.0,9576.7,7296.6,22817.0,28700.0,33459.8,33459.8,15721.7,81910.3,0.9,0.3,0.2,1.5,3.6,2.4,0.2,5.2,4.4,4.5
AAA,97149.5,23468.6,21315.2,240621.5,39131.6,210317.5,49899.7,-8171.7,72861.4,0.8,0.1,0.1,0.4,0.3,0.7,-0.1,-8.9,5.4,4.6
AAA,231047.1,27787.4,13929.7,503846.9,193799.6,249260.3,0.1,1103.9,87830.6,1937995.5,0.0,0.1,0.5,0.2,0.4,0.0,79.5,5.7,5.3
AAA,229303.4,13076.6,16459.2,569650.5,248651.7,306351.3,179560.1,28021.0,85509.5,1.4,0.0,0.1,0.4,0.2,0.4,0.3,3.1,5.8,5.4
AAA,70573.5,9794.3,5756.0,418004.3,299291.0,143554.7,4728.9,5920.2,116863.9,63.3,0.0,0.0,0.2,0.3,1.7,0.1,19.7,5.6,5.5
AAA,285244.2,31224.4,21689.7,348302.1,181991.4,125736.8,125736.8,63071.3,317.1,1.4,0.1,0.2,0.8,0.0,0.0,198.2,0.0,5.5,5.3
AAA,15459.4,7729.7,-3895.7,288696.2,174622.0,140750.2,0.1,12748.4,98029.1,1746219.5,-0.0,-0.0,0.1,0.3,6.3,0.1,7.7,5.5,5.2
AAA,67216.6,17671.9,13549.7,317871.1,196696.2,148592.9,51612.1,32850.0,123064.2,3.8,0.0,0.1,0.2,0.4,1.8,0.3,3.7,5.5,5.3
AAA,177662.8,11839.2,5072.9,669232.3,312786.3,329356.7,98067.1,17415.6,249674.3,3.2,0.0,0.0,0.3,0.4,1.4,0.1,14.3,5.8,5.5
AAA,46893.9,-6379.9,624.5,367019.6,201771.2,211279.6,70031.3,13404.7,88445.6,2.9,0.0,0.0,0.1,0.2,1.9,0.2,6.6,5.6,5.3
AAA,175177.1,21456.6,11038.9,304891.5,145018.0,140306.0,0.1,26914.2,16339.8,1450180.5,0.0,0.1,0.6,0.1,0.1,1.6,0.6,5.5,5.2
AAA,135757.4,-807.0,-11829.7,506196.5,279520.9,210488.3,83220.5,25835.2,219936.3,3.4,-0.0,-0.1,0.3,0.4,1.6,0.1,8.5,5.7,5.4
AAA,181948.6,24404.7,9261.6,464053.5,325186.5,114497.1,0.1,10303.1,89209.1,3251865.4,0.0,0.1,0.4,0.2,0.5,0.1,8.7,5.7,5.5
AAA,92302.0,19033.9,15123.4,356343.2,231777.9,130776.3,0.1,17716.0,102479.7,2317779.2,0.0,0.1,0.3,0.3,1.1,0.2,5.8,5.6,5.4
AAA,109892.2,9289.7,10078.1,644223.9,343444.3,295832.9,0.1,14873.2,188504.4,3434442.8,0.0,0.0,0.2,0.3,1.7,0.1,12.7,5.8,5.5
AAA,319443.8,21776.1,27725.0,670801.6,388000.8,195647.6,28979.1,5886.1,137365.6,13.4,0.0,0.1,0.5,0.2,0.4,0.0,23.3,5.8,5.6
AAA,107682.7,5921.2,1386.7,280245.9,142333.2,143838.0,71115.8,17200.6,90822.5,2.0,0.0,0.0,0.4,0.3,0.8,0.2,5.3,5.4,5.2
AAA,117409.8,22436.9,6490.5,506437.5,349326.8,180975.8,138314.9,38920.9,153688.6,2.5,0.0,0.0,0.2,0.3,1.3,0.3,3.9,5.7,5.5
AAA,295537.5,42575.0,28750.9,285740.2,141116.6,74118.4,74118.4,55615.1,73301.9,1.9,0.1,0.4,1.0,0.3,0.2,0.8,1.3,5.5,5.1
AAA,165977.5,-3774.6,-3570.0,473585.8,182613.4,282387.6,193356.7,-16938.8,134658.7,0.9,-0.0,-0.0,0.4,0.3,0.8,-0.1,-8.0,5.7,5.3
AAA,275862.7,23156.7,18145.1,522088.0,206496.7,273516.3,148656.0,47755.5,72571.6,1.4,0.0,0.1,0.5,0.1,0.3,0.7,1.5,5.7,5.3
AAA,108930.4,1160.9,-584.9,382335.2,177553.8,196743.4,0.1,9794.5,89781.0,1775537.7,-0.0,-0.0,0.3,0.2,0.8,0.1,9.2,5.6,5.2
AAA,283531.1,21062.4,16285.6,601167.1,201180.1,337696.1,151842.1,17585.6,155595.9,1.3,0.0,0.0,0.5,0.3,0.5,0.1,8.8,5.8,5.3
AAA,6986.8,-789.7,-10549.2,534935.7,315863.4,269076.5,0.1,21285.9,172159.5,3158634.2,-0.0,-0.0,0.0,0.3,24.6,0.1,8.1,5.7,5.5
AAA,311097.3,15134.7,14516.0,765907.3,417245.4,276786.8,86663.5,3865.6,153113.6,4.8,0.0,0.1,0.4,0.2,0.5,0.0,39.6,5.9,5.6
AAA,124082.3,14494.3,9243.3,528697.6,319961.6,202680.8,0.1,24076.7,132186.5,3199615.9,0.0,0.0,0.2,0.3,1.1,0.2,5.5,5.7,5.5
AAA,96672.1,5424.0,8136.0,271265.1,134314.6,155362.9,155362.9,-11223.6,116767.4,0.9,0.0,0.1,0.4,0.4,1.2,-0.1,-10.4,5.4,5.1
AAA,48118.9,13072.7,15152.6,332840.2,184495.6,201498.1,104606.2,48306.5,100823.0,1.8,0.0,0.1,0.1,0.3,2.1,0.5,2.1,5.5,5.3
AAA,290327.2,4346.5,-805.4,774502.0,396948.6,328507.4,199615.8,10053.4,164816.3,2.0,-0.0,-0.0,0.4,0.2,0.6,0.1,16.4,5.9,5.6
AAA,139412.2,24117.9,14577.6,370628.1,241227.3,145810.8,117096.6,47028.1,69998.7,2.1,0.0,0.1,0.4,0.2,0.5,0.7,1.5,5.6,5.4
AAA,243187.1,20505.3,6597.2,446425.0,120769.0,312107.4,187912.3,18036.2,-10207.3,0.6,0.0,0.0,0.5,-0.0,-0.0,-1.8,-0.6,5.6,5.1
AAA,20100.0,-3880.2,9969.1,222412.1,200236.4,60824.1,0.1,4217.3,57410.5,2002364.2,0.0,0.2,0.1,0.3,2.9,0.1,13.6,5.3,5.3
AAA,130595.0,-15934.1,-6972.1,488770.0,187985.1,309260.4,71227.7,3245.4,81758.3,2.6,-0.0,-0.0,0.3,0.2,0.6,0.0,25.2,5.7,5.3
AAA,262612.3,34019.9,22586.3,243265.5,109583.5,78055.6,78055.6,58311.7,41956.0,1.4,0.1,0.3,1.1,0.2,0.2,1.4,0.7,5.4,5.0
AAA,259232.2,17887.2,6739.8,516650.2,154428.3,316445.7,108957.8,17767.5,73872.9,1.4,0.0,0.0,0.5,0.1,0.3,0.2,4.2,5.7,5.2
AAA,217517.1,40216.6,22738.1,313506.5,156225.2,119442.9,0.1,58346.3,35427.4,1562251.9,0.1,0.2,0.7,0.1,0.2,1.6,0.6,5.5,5.2
AAA,210636.6,12631.7,-9056.0,269457.4,76421.7,144124.8,134065.4,5551.4,104086.6,0.6,-0.0,-0.1,0.8,0.4,0.5,0.1,18.7,5.4,4.9
AAA,184672.6,15111.1,8545.3,358898.0,166378.3,167779.8,50346.4,53706.6,89109.0,3.3,0.0,0.1,0.5,0.2,0.5,0.6,1.7,5.6,5.2
AAA,231531.1,22814.6,6023.5,402841.8,154539.4,188618.1,29720.2,28122.9,120645.3,5.2,0.0,0.0,0.6,0.3,0.5,0.2,4.3,5.6,5.2
AAA,171399.7,33820.7,26666.6,584339.1,264377.7,300746.9,53504.6,46756.1,208105.4,4.9,0.0,0.1,0.3,0.4,1.2,0.2,4.5,5.8,5.4
AAA,229635.6,38028.4,31906.2,513580.2,349921.3,133074.8,113180.8,67731.6,145660.7,3.1,0.1,0.2,0.4,0.3,0.6,0.5,2.2,5.7,5.5
AAA,164301.7,11239.8,-2383.1,405980.5,167287.9,256605.2,176087.5,24698.5,18446.1,1.0,-0.0,-0.0,0.4,0.0,0.1,1.3,0.7,5.6,5.2
AAA,355165.4,26464.4,15749.7,444072.4,97833.7,238275.8,0.1,30064.8,-32609.4,978337.0,0.0,0.1,0.8,-0.1,-0.1,-0.9,-1.1,5.6,5.0
AAA,21861.3,4496.1,4274.0,308212.0,187293.6,174208.0,6950.2,29888.5,74164.4,26.9,0.0,0.0,0.1,0.2,3.4,0.4,2.5,5.5,5.3
AAA,153210.9,8578.8,6689.8,400542.3,199834.4,210299.7,135508.1,13700.8,53049.9,1.5,0.0,0.0,0.4,0.1,0.3,0.3,3.9,5.6,5.3
AAA,51565.5,25782.7,19533.9,147937.4,114602.4,59857.1,46521.3,40265.6,107933.6,2.5,0.1,0.3,0.3,0.7,2.1,0.4,2.7,5.2,5.1
AAA,39869.1,7058.1,10587.2,268206.7,234334.4,98416.0,98416.0,36968.1,48133.3,2.4,0.0,0.1,0.1,0.2,1.2,0.8,1.3,5.4,5.4
AAA,300329.2,38292.7,17862.6,498733.7,229558.6,186772.2,17056.1,49414.6,113961.1,13.5,0.0,0.1,0.6,0.2,0.4,0.4,2.3,5.7,5.4
AAA,47956.2,11498.4,6508.2,159727.8,108889.0,103154.2,103154.2,9961.7,53441.8,1.1,0.0,0.1,0.3,0.3,1.1,0.2,5.4,5.2,5.0
AAA,176193.8,-8360.7,-2799.4,415581.7,73767.3,318759.9,66909.4,-11049.2,69657.0,1.1,-0.0,-0.0,0.4,0.2,0.4,-0.2,-6.3,5.6,4.9
AAA,132460.8,3667.9,-485.2,397053.0,117845.9,275845.0,0.1,11951.9,40712.3,1178458.9,-0.0,-0.0,0.3,0.1,0.3,0.3,3.4,5.6,5.1
AAA,326227.0,24299.4,12332.2,674186.3,276764.9,333780.4,169063.2,68807.1,132360.4,1.6,0.0,0.0,0.5,0.2,0.4,0.5,1.9,5.8,5.4
AAA,109078.0,27419.5,21823.9,349293.6,102463.3,288654.0,192407.7,22467.1,51355.2,0.5,0.1,0.1,0.3,0.1,0.5,0.4,2.3,5.5,5.0
AAA,202977.2,3817.2,-1194.1,503885.4,260260.0,189686.4,0.1,18394.8,171676.5,2602599.8,-0.0,-0.0,0.4,0.3,0.8,0.1,9.3,5.7,5.4
AAA,65527.1,-5808.8,-1252.0,630691.1,396279.1,272292.9,143885.2,-4792.5,225983.9,2.8,-0.0,-0.0,0.1,0.4,3.4,-0.0,-47.2,5.8,5.6
AAA,130510.0,23692.2,15348.5,345718.7,200155.6,162707.2,146164.2,39371.7,89795.0,1.4,0.0,0.1,0.4,0.3,0.7,0.4,2.3,5.5,5.3
AAA,91259.1,20518.2,20518.4,164950.4,115903.8,59372.5,0.1,-5877.2,-19085.6,1159038.0,0.1,0.3,0.6,-0.1,-0.2,0.3,3.2,5.2,5.1
AAA,187943.7,30518.6,19177.2,367424.6,209438.3,122650.7,0.1,43629.3,23363.1,2094383.1,0.1,0.2,0.5,0.1,0.1,1.9,0.5,5.6,5.3
AAA,193504.5,36159.3,16003.0,356710.8,197101.8,110131.7,0.1,61057.1,157658.2,1971018.3,0.0,0.1,0.5,0.4,0.8,0.4,2.6,5.6,5.3
AAA,53107.2,-21.5,-4158.1,505951.6,441801.0,125015.6,125015.6,30916.0,141312.2,3.5,-0.0,-0.0,0.1,0.3,2.7,0.2,4.6,5.7,5.6
AAA,160857.6,31991.7,20366.4,391723.3,236574.2,148670.7,128530.7,55193.8,147009.5,1.8,0.1,0.1,0.4,0.4,0.9,0.4,2.7,5.6,5.4
AAA,6608.4,3304.2,4956.3,101962.9,65321.6,105361.4,73442.1,41567.2,24121.2,0.9,0.0,0.0,0.1,0.2,3.7,1.7,0.6,5.0,4.8
AAA,179892.4,11682.0,-6619.8,699838.6,376063.8,285327.5,0.1,32212.7,244558.2,3760637.6,-0.0,-0.0,0.3,0.3,1.4,0.1,7.6,5.8,5.6
AAA,47230.8,4932.2,7398.3,192516.2,133773.3,98964.9,98964.9,14844.2,100350.5,1.4,0.0,0.1,0.2,0.5,2.1,0.1,6.8,5.3,5.1
AAA,10027.3,2958.5,-2321.1,288044.3,93221.0,235525.9,0.1,2530.3,107606.0,932210.4,-0.0,-0.0,0.0,0.4,10.7,0.0,42.5,5.5,5.0
AAA,120996.5,15309.6,13785.8,336626.1,194999.3,138814.1,0.1,28362.2,51840.1,1949992.8,0.0,0.1,0.4,0.2,0.4,0.5,1.8,5.5,5.3
AAA,225916.4,15776.9,13190.6,693014.9,322389.9,346523.6,110945.2,27229.3,146568.6,2.9,0.0,0.0,0.3,0.2,0.6,0.2,5.4,5.8,5.5
AAA,104956.2,31850.0,24991.6,470281.0,374689.4,98514.5,0.1,51484.7,167124.0,3746893.6,0.1,0.3,0.2,0.4,1.6,0.3,3.2,5.7,5.6
AAA,167669.9,14441.8,2786.3,438847.9,240311.5,199179.9,197397.2,30499.2,125104.6,1.2,0.0,0.0,0.4,0.3,0.7,0.2,4.1,5.6,5.4
AAA,129733.4,5658.7,7193.3,422641.4,267490.0,132350.2,0.1,406.8,163637.7,2674899.6,0.0,0.1,0.3,0.4,1.3,0.0,401.3,5.6,5.4
AAA,111296.6,3359.1,-7457.1,287692.5,190121.7,90986.4,0.1,21138.8,47925.9,1901217.4,-0.0,-0.1,0.4,0.2,0.4,0.4,2.3,5.5,5.3
AAA,98580.8,-4131.4,-15288.9,376015.7,77253.0,322491.6,182311.4,32797.8,133302.2,0.4,-0.0,-0.0,0.3,0.4,1.4,0.2,4.1,5.6,4.9
AAA,71487.2,-10734.6,-12314.9,469224.2,189570.9,307531.6,34304.2,22152.0,124268.9,5.5,-0.0,-0.0,0.2,0.3,1.7,0.2,5.6,5.7,5.3
AAA,38273.1,11206.1,1188.7,456186.5,270377.1,189312.8,0.1,18404.2,249718.3,2703771.2,0.0,0.0,0.1,0.5,6.5,0.1,13.6,5.7,5.4
AAA,146605.2,7673.5,5430.3,390460.9,222512.8,171996.2,138816.5,732.1,83962.6,1.6,0.0,0.0,0.4,0.2,0.6,0.0,114.5,5.6,5.3
AA+,50812.8,1060.5,1116.3,148507.7,77448.3,91995.0,39140.5,8370.6,32294.3,2.0,0.0,0.0,0.3,0.2,0.6,0.3,3.9,5.2,4.9
AA+,148245.2,2350.6,2059.1,311747.5,136329.7,134655.7,0.1,12465.6,80374.9,1363297.2,0.0,0.0,0.5,0.3,0.5,0.2,6.4,5.5,5.1
AA+,170294.0,3753.1,2374.7,266978.0,41829.2,198926.4,26632.3,19917.3,28909.5,1.6,0.0,0.0,0.6,0.1,0.2,0.7,1.5,5.4,4.6
AA+,186196.2,3336.2,2415.6,225072.2,96418.2,49977.2,27752.4,14321.9,123370.9,3.5,0.0,0.0,0.8,0.5,0.7,0.1,8.6,5.4,5.0
AA+,125658.8,1326.7,1212.3,343104.3,112073.7,215612.7,46672.5,18467.7,87469.9,2.4,0.0,0.0,0.4,0.3,0.7,0.2,4.7,5.5,5.0
AA+,115528.0,883.5,687.4,203518.8,81122.8,115299.8,53914.9,9209.5,36405.5,1.5,0.0,0.0,0.6,0.2,0.3,0.3,4.0,5.3,4.9
AA+,103763.2,418.8,628.2,197815.4,83700.5,100922.9,31250.6,7561.3,58676.9,2.7,0.0,0.0,0.5,0.3,0.6,0.1,7.8,5.3,4.9
AA+,93618.8,4768.8,2578.3,32332.7,18484.4,12424.6,12424.6,12465.9,240.0,1.5,0.1,0.2,2.9,0.0,0.0,51.7,0.0,4.5,4.3
AA+,152227.3,1403.9,822.3,53623.0,8544.2,20614.8,1936.1,11298.7,-32223.3,4.4,0.0,0.0,2.8,-0.6,-0.2,-0.4,-2.9,4.7,3.9
AA+,170702.3,971.5,-10.6,140852.7,41619.0,66067.5,21863.1,12801.6,-3196.5,1.9,-0.0,-0.0,1.2,-0.0,-0.0,-4.0,-0.2,5.1,4.6
AA+,14332.4,-4085.1,-1264.1,185548.1,120762.4,67306.0,0.1,-850.6,115152.2,1207624.5,-0.0,-0.0,0.1,0.6,8.0,-0.0,-135.5,5.3,5.1
AA+,164222.8,2059.5,1262.2,251197.3,62328.5,162791.9,21951.8,11363.1,21983.7,2.8,0.0,0.0,0.7,0.1,0.1,0.5,1.9,5.4,4.8
AA+,49517.7,-1498.5,1234.6,329969.5,138311.4,199674.5,37993.3,-3116.4,118292.3,3.6,0.0,0.0,0.2,0.4,2.4,-0.0,-38.0,5.5,5.1
AA+,82984.6,-3418.7,-2555.2,267492.1,77963.4,186229.8,46718.9,2777.5,95249.2,1.7,-0.0,-0.0,0.3,0.4,1.1,0.0,34.3,5.4,4.9
AA+,258631.6,3811.4,2906.7,191896.3,32942.5,77686.0,0.1,19983.3,3956.9,329425.3,0.0,0.0,1.3,0.0,0.0,5.0,0.2,5.3,4.5
AA+,121455.6,764.8,549.8,225080.7,95601.2,103953.6,41196.7,15358.7,80111.1,2.3,0.0,0.0,0.5,0.4,0.7,0.2,5.2,5.4,5.0
AA+,107976.2,-3228.5,-1750.7,125892.1,86400.9,18995.1,0.1,10874.1,23847.5,864009.4,-0.0,-0.1,0.9,0.2,0.2,0.5,2.2,5.1,4.9
AA+,117304.8,1182.2,17.1,111918.4,67400.0,22176.4,22176.4,10806.0,43470.8,3.0,0.0,0.0,1.0,0.4,0.4,0.2,4.0,5.0,4.8
AA+,54993.2,-1950.6,-1601.6,260006.6,139035.5,139519.4,51433.7,13444.5,64837.8,2.7,-0.0,-0.0,0.2,0.2,1.2,0.2,4.8,5.4,5.1
AA+,112406.1,-630.0,-819.2,99709.6,19475.5,77903.9,11705.7,11861.3,-13963.0,1.7,-0.0,-0.0,1.1,-0.1,-0.1,-0.8,-1.2,5.0,4.3
AA+,44321.4,892.6,588.0,70602.6,24676.8,78325.9,4381.6,16630.8,-19131.7,5.6,0.0,0.0,0.6,-0.3,-0.4,-0.9,-1.2,4.8,4.4
AA+,50813.7,1958.1,1376.8,161274.4,105903.2,43824.8,0.1,19091.4,92506.4,1059031.7,0.0,0.0,0.3,0.6,1.8,0.2,4.8,5.2,5.0
